#5 acoes com bola branca, variando a cor do campo e textura da bola, 500mil Memory
# Bola branca, 5 actions - variando iluminacao e campo, com varios campos, 500 mil de memoria, fisheye random, tamanho e textura da bola variando, input 84x84 - Experimento de Tranferencia de aprendizado
180 680 -4.374264705882352 -186.2 -0.20000000000000018 1800000 678 678 2
181 650 -4.924307692307692 -186.4 -0.20000000000000018 1810000 646 646 4
182 679 -4.3396170839469805 -171.30000000000018 -0.5000000000000002 1820000 677 677 2
183 718 -3.7473537604456815 -21.900000000000002 -0.20000000000000018 1830000 718 718 0
184 699 -3.9892703862660936 -118.29999999999984 -0.20000000000000018 1840000 699 699 0
185 631 -5.2004754358161644 -179.1 -0.20000000000000018 1850000 627 627 4
186 676 -4.473076923076923 -194.2 -0.20000000000000018 1860000 674 674 2
187 716 -3.750977653631285 -50.79999999999997 -0.20000000000000018 1870000 716 716 0
188 641 -5.419812792511699 -191.6 -0.20000000000000018 1880000 635 635 6
189 729 -3.6142661179698212 -28.7 -0.20000000000000018 1890000 729 729 0
190 682 -4.417595307917888 -185.6 -0.5000000000000002 1900000 679 679 3
191 665 -4.610375939849623 -186.4 -0.20000000000000018 1910000 661 661 4
192 700 -4.0617142857142845 -177.89999999999998 -0.20000000000000018 1920000 699 699 1
193 700 -4.2294285714285715 -192.7 -0.20000000000000018 1930000 698 698 2
194 732 -3.645491803278688 -60.4 -0.20000000000000018 1940000 732 732 0
195 724 -3.740055248618784 -172.50000000000009 -0.20000000000000018 1950000 723 723 1
196 712 -3.8814606741573026 -148.9 -0.20000000000000018 1960000 711 711 1
197 692 -4.25650289017341 -182.30000000000004 -0.20000000000000018 1970000 690 690 2
198 733 -3.5881309686221003 -41.3 -0.20000000000000018 1980000 733 733 0
199 694 -4.024639769452449 -166.30000000000015 -0.20000000000000018 1990000 693 693 1
200 726 -3.6151515151515143 -38.69999999999997 -0.20000000000000018 2000000 726 726 0
201 706 -4.073229461756374 -187.5 -0.20000000000000018 2010000 704 704 2
202 725 -3.535724137931034 -54.7 -0.20000000000000018 2020000 725 725 0
203 692 -4.526011560693641 -190.7 -0.20000000000000018 2030000 688 688 4
204 700 -4.013428571428571 -176.9 -0.20000000000000018 2040000 699 699 1
205 703 -3.9684210526315784 -98.09999999999997 -0.20000000000000018 2050000 703 703 0
206 728 -3.5888736263736263 -15.100000000000005 -0.20000000000000018 2060000 728 728 0
207 713 -3.833941093969144 -92.7 -0.20000000000000018 2070000 713 713 0
208 678 -4.3871681415929205 -192.9 -0.20000000000000018 2080000 676 676 2
209 674 -4.458160237388724 -190.3 -0.20000000000000018 2090000 672 672 2
210 721 -3.905270457697642 -189.9 -0.20000000000000018 2100000 719 719 2
211 718 -3.839136490250696 -181.1 -0.20000000000000018 2110000 717 717 1
212 717 -3.8073919107391907 -152.3000000000003 0.09999999999999987 2120000 715 717 2
213 720 -3.8602777777777773 -193.7 -0.20000000000000018 2130000 718 718 2
214 719 -3.6504867872044504 -37.199999999999974 -0.20000000000000018 2140000 719 719 0
215 699 -4.223748211731044 -188.2 0.09999999999999987 2150000 696 696 3
216 660 -4.457424242424242 -175.5000000000001 -0.20000000000000018 2160000 659 659 1
217 707 -4.206082036775106 -188.6 -0.20000000000000018 2170000 705 705 2
218 721 -3.8251040221914003 -173.69999999999993 -0.20000000000000018 2180000 720 722 1
219 703 -3.946088193456614 -153.80000000000007 -0.20000000000000018 2190000 702 702 1
220 721 -3.7667128987517335 -37.4 -0.20000000000000018 2200000 721 721 0
221 725 -3.6808275862068958 -77.29999999999995 -0.20000000000000018 2210000 725 726 0
222 692 -4.145375722543352 -185.1 -0.20000000000000018 2220000 691 691 1
223 728 -3.635302197802197 -60.09999999999998 -0.20000000000000018 2230000 728 728 0
224 739 -3.4864682002706355 -21.7 -0.20000000000000018 2240000 739 739 0
225 737 -3.569470827679783 -50.49999999999996 -0.20000000000000018 2250000 737 737 0
226 720 -3.7812499999999996 -147.39999999999986 -0.20000000000000018 2260000 719 719 1
227 682 -4.4501466275659824 -187.9 -0.20000000000000018 2270000 680 680 2
228 711 -3.998734177215189 -191.7 -0.20000000000000018 2280000 710 710 1
229 739 -3.4856562922868735 -25.7 -0.20000000000000018 2290000 739 739 0
230 703 -4.170981507823613 -193.7 -0.20000000000000018 2300000 701 701 2
231 725 -3.7620689655172406 -175.4 -0.20000000000000018 2310000 724 724 1
232 705 -3.964397163120567 -137.59999999999997 -0.20000000000000018 2320000 704 704 1
233 738 -3.5494579945799454 -14.90000000000001 -0.20000000000000018 2330000 738 738 0
234 717 -3.7546722454672246 -148.90000000000003 -0.20000000000000018 2340000 716 716 1
235 702 -4.23062678062678 -194.9 -0.20000000000000018 2350000 699 700 3
236 704 -4.107954545454545 -189.8 -0.20000000000000018 2360000 702 704 2
237 737 -3.5502035278154676 -38.69999999999998 -0.20000000000000018 2370000 737 737 0
238 737 -3.574491180461329 -44.399999999999984 -0.20000000000000018 2380000 737 737 0
239 696 -4.197844827586207 -159.00000000000006 -0.20000000000000018 2390000 693 693 3
240 721 -3.7495145631067954 -143.60000000000002 -0.20000000000000018 2400000 719 719 2
241 730 -3.6789041095890402 -185.0 -0.20000000000000018 2410000 729 729 1
242 734 -3.7016348773841963 -167.4000000000001 -0.20000000000000018 2420000 733 734 1
243 699 -4.11931330472103 -193.9 -0.20000000000000018 2430000 698 698 1
244 721 -3.8861303744798885 -187.5 -0.20000000000000018 2440000 720 720 1
245 722 -3.6950138504155117 -41.29999999999997 -0.20000000000000018 2450000 722 723 0
246 700 -4.007142857142856 -129.79999999999984 -0.20000000000000018 2460000 699 699 1
247 741 -3.542780026990553 -58.19999999999996 -0.20000000000000018 2470000 741 741 0
248 686 -4.403498542274051 -184.0 -0.20000000000000018 2480000 684 685 2
249 733 -3.608185538881309 -38.99999999999996 -0.20000000000000018 2490000 733 734 0
250 736 -3.5357336956521737 -24.200000000000014 -0.20000000000000018 2500000 736 736 0
251 718 -3.998746518105849 -193.3 0.0 2510000 715 715 3
